"cd102","103rd Congressional District","county","cntyname","fplace80","plac80nm","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","1990 POP","cd103 to county allocation factor","county to cd103 allocation factor"
"23","21","36093","Schenectady NY"," "," ",73.946699,42.809556,149285,0.270224,1 
"25","22","36095","Schoharie NY"," "," ",74.326485,42.616835,13300,0.205029,0.417464 
"25","23","36095","Schoharie NY"," "," ",74.516686,42.665952,18559,0.045112,0.582535 
"34","31","36097","Schuyler NY"," "," ",76.869633,42.383867,18662,0.031398,1 
"29","27","36099","Seneca NY"," "," ",76.840319,42.907081,23009,0.198002,0.683104 
"29","31","36099","Seneca NY"," "," ",76.802401,42.674396,10674,0.245769,0.316896 
"34","31","36101","Steuben NY"," "," ",77.326389,42.270559,99088,0.166709,1 
"01","01","36103","Suffolk NY"," "," ",72.914169,40.872957,567257,0.028373,0.429134 
"02","02","36103","Suffolk NY"," "," ",73.265478,40.742217,513201,0.026554,0.38824 
"02","05","36103","Suffolk NY"," "," ",73.379268,40.78135,91,0.000484,0.000069 
"03","01","36103","Suffolk NY"," "," ",73.241098,40.879347,13081,0.029257,0.009896 
"03","02","36103","Suffolk NY"," "," ",73.360137,40.831503,67136,0.033143,0.050789 
"03","05","36103","Suffolk NY"," "," ",73.344941,40.864075,161098,0.15808,0.121872 
"22","20","36105","Sullivan NY"," "," ",74.67655,41.594303,21325,0.020888,0.307822 
"22","26","36105","Sullivan NY"," "," ",74.743882,41.675191,15279,1,0.220549 
"28","26","36105","Sullivan NY"," "," ",74.72928,41.802358,32673,0.067505,0.471628 
"28","25","36107","Tioga NY"," "," ",76.176718,42.267682,6645,0.392754,0.126966 
"28","26","36107","Tioga NY"," "," ",76.310894,42.097719,45692,0.094404,0.873034 
"25","26","36109","Tompkins NY"," "," ",76.360375,42.480012,13251,0.930221,0.140823 
"25","31","36109","Tompkins NY"," "," ",76.449466,42.549978,14779,0.158391,0.157061 
"28","26","36109","Tompkins NY"," "," ",76.483424,42.434552,53240,0.109999,0.565799 
"28","31","36109","Tompkins NY"," "," ",76.632948,42.522111,4906,1,0.052138 
"34","26","36109","Tompkins NY"," "," ",76.620115,42.441326,3054,1,0.032456 
"34","31","36109","Tompkins NY"," "," ",76.587995,42.358285,4867,0.008188,0.051723 
"28","26","36111","Ulster NY"," "," ",74.096677,41.853,165304,0.341534,1 
"24","22","36113","Warren NY"," "," ",73.715669,43.401884,59209,0.112718,1 
"24","22","36115","Washington NY"," "," ",73.460444,43.292241,59330,0.112948,1 
"29","27","36117","Wayne NY"," "," ",77.11069,43.142252,89123,0.76694,1 
"19","17","36119","Westchester NY"," "," ",73.894953,40.925795,39992,0.083303,0.045712 
"19","18","36119","Westchester NY"," "," ",73.864303,40.932607,89719,0.278467,0.102552 
"20","17","36119","Westchester NY"," "," ",73.848051,40.919228,85717,0.622179,0.097977 
"20","18","36119","Westchester NY"," "," ",73.770351,40.963162,298867,0.477969,0.341614 
"20","19","36119","Westchester NY"," "," ",73.794172,41.130933,128314,0.364864,0.146667 
"20","20","36119","Westchester NY"," "," ",73.827423,40.981402,4371,0.005887,0.004996 
"21","19","36119","Westchester NY"," "," ",73.789122,41.27893,144070,0.286489,0.164677 
"22","20","36119","Westchester NY"," "," ",73.835489,41.029467,83816,0.0821,0.095804 
"31","27","36121","Wyoming NY"," "," ",78.211033,42.725064,42507,0.140026,1 
"34","31","36123","Yates NY"," "," ",77.077342,42.636093,22810,0.038376,1 
"06","06","37001","Alamance NC"," "," ",79.418626,36.060654,83726,0.008131,0.773715 
"06","12","37001","Alamance NC"," "," ",79.41013,36.137928,24487,0.08716,0.226285 
"05","10","37003","Alexander NC"," "," ",81.192211,35.895133,27544,0.214388,1 
"05","05","37005","Alleghany NC"," "," ",81.111326,36.498175,9590,0.000859,1 
"08","08","37007","Anson NC"," "," ",80.095387,34.97097,23474,0.003557,1 
"05","05","37009","Ashe NC"," "," ",81.494976,36.424088,22209,0.001989,1 
"10","10","37011","Avery NC"," "," ",81.915642,36.12215,10279,0.002864,0.691397 
"11","10","37011","Avery NC"," "," ",81.991001,36.017095,4588,0.007189,0.308603 
"01","01","37013","Beaufort NC"," "," ",77.013319,35.481887,19674,0.000984,0.465293 
"01","03","37013","Beaufort NC"," "," ",76.876537,35.547897,22609,0.022269,0.534707 
"01","01","37015","Bertie NC"," "," ",76.973239,36.093704,20388,0.00102,1 
"03","01","37017","Bladen NC"," "," ",78.567428,34.571038,16150,0.036122,0.563444 
"03","07","37017","Bladen NC"," "," ",78.731694,34.622471,12513,0.013807,0.436556 
"07","07","37019","Brunswick NC"," "," ",78.233605,34.028308,50985,0.006348,1 
"11","10","37021","Buncombe NC"," "," ",82.446131,35.497449,15597,0.024438,0.089217 
"11","11","37021","Buncombe NC"," "," ",82.556401,35.599212,159224,0.080665,0.910783 
"10","05","37023","Burke NC"," "," ",81.699425,35.737265,44584,0.264435,0.588614 
"10","10","37023","Burke NC"," "," ",81.550027,35.724942,31160,0.008682,0.411386 
"08","08","37025","Cabarrus NC"," "," ",80.594935,35.41185,98935,0.014993,1 
"10","05","37027","Caldwell NC"," "," ",81.533862,35.920196,21184,0.125646,0.299594 
"10","10","37027","Caldwell NC"," "," ",81.502941,35.863343,49525,0.013798,0.700406 
"01","03","37029","Camden NC"," "," ",76.17925,36.354911,5904,0.005815,1 
"01","03","37031","Carteret NC"," "," ",76.772862,34.745301,52556,0.051766,1 
"02","05","37033","Caswell NC"," "," ",79.356502,36.40743,20693,0.109973,1 
"10","10","37035","Catawba NC"," "," ",81.256922,35.698317,118412,0.032992,1 
"04","04","37037","Chatham NC"," "," ",79.276151,35.724336,38759,0.003006,1 
"11","11","37039","Cherokee NC"," "," ",84.001427,35.118352,20170,0.010218,1 
"01","01","37041","Chowan NC"," "," ",76.623891,36.115192,13506,0.000676,1 
"11","11","37043","Clay NC"," "," ",83.81053,35.03736,7155,0.003625,1 
"09","09","37045","Cleveland NC"," "," ",81.512773,35.523137,1,0,0.000012 
"10","09","37045","Cleveland NC"," "," ",81.470857,35.279323,42603,0.08161,0.502903 
"10","11","37045","Cleveland NC"," "," ",81.558593,35.307534,42110,0.073802,0.497084 
"07","01","37047","Columbus NC"," "," ",78.579549,34.340253,15010,0.054528,0.3027 
"07","07","37047","Columbus NC"," "," ",78.769966,34.25902,34577,0.004305,0.697299 
"01","01","37049","Craven NC"," "," ",77.090905,35.115924,24771,0.001239,0.303518 
"01","03","37049","Craven NC"," "," ",77.004009,35.03239,56842,0.055987,0.696482 
"07","01","37051","Cumberland NC"," "," ",78.882023,35.049056,33711,0.122466,0.122779 
"07","07","37051","Cumberland NC"," "," ",78.92493,35.073371,176368,0.021958,0.642352 
"07","08","37051","Cumberland NC"," "," ",79.003082,35.083003,64487,0.125661,0.234869 
"01","03","37053","Currituck NC"," "," ",75.997659,36.385894,13736,0.013529,1 
"01","03","37055","Dare NC"," "," ",75.669669,35.871239,22746,0.022404,1 
"06","06","37057","Davidson NC"," "," ",80.208865,35.843986,103193,0.010022,0.814615 
"06","12","37057","Davidson NC"," "," ",80.171634,35.856757,23484,0.08359,0.185385 
"08","06","37059","Davie NC"," "," ",80.523201,35.882847,15579,0.061496,0.559209 
"08","10","37059","Davie NC"," "," ",80.531154,35.98578,12280,0.014946,0.440791 
"03","01","37061","Duplin NC"," "," ",78.027122,34.932778,14135,0.031615,0.353419 
"03","03","37061","Duplin NC"," "," ",77.909725,34.919736,25860,0.001826,0.646581 
"02","02","37063","Durham NC"," "," ",78.924979,35.985432,87343,0.004519,0.480342 
"02","12","37063","Durham NC"," "," ",78.893971,36.01222,94492,1,0.519658 
"02","01","37065","Edgecombe NC"," "," ",77.695167,35.947251,31256,0.020869,0.552636 
"02","02","37065","Edgecombe NC"," "," ",77.616692,35.863085,25302,0.001309,0.447364 
"05","05","37067","Forsyth NC"," "," ",80.232893,36.12239,154656,0.01385,0.58168 
"05","10","37067","Forsyth NC"," "," ",80.368014,36.098301,57730,0.449341,0.21713 
"05","12","37067","Forsyth NC"," "," ",80.195883,36.089907,53492,0.261954,0.20119 
"04","02","37069","Franklin NC"," "," ",78.323967,36.067661,36414,0.087903,1 
"10","09","37071","Gaston NC"," "," ",81.160226,35.27684,163616,0.313422,0.934452 
"10","12","37071","Gaston NC"," "," ",81.196745,35.268999,11477,0.024747,0.065548 
"01","01","37073","Gates NC"," "," ",76.704176,36.453729,9305,0.000465,1 
"11","11","37075","Graham NC"," "," ",83.791632,35.330687,7196,0.003646,1 
"02","02","37077","Granville NC"," "," ",78.649185,36.21289,31127,0.001611,0.811761 
"02","05","37077","Granville NC"," "," ",78.657793,36.424076,7218,0.03836,0.188238 
"01","01","37079","Greene NC"," "," ",77.669291,35.47008,15384,0.000769,1 
"06","05","37081","Guilford NC"," "," ",79.818682,36.221926,3939,0.003411,0.011338 
"06","06","37081","Guilford NC"," "," ",79.860892,36.05811,207552,0.020157,0.597409 
"06","12","37081","Guilford NC"," "," ",79.82963,36.044133,135929,0.483829,0.391253 
"02","01","37083","Halifax NC"," "," ",77.636764,36.281075,33497,0.022365,0.603375 
"02","02","37083","Halifax NC"," "," ",77.705578,36.434923,22019,0.001139,0.396624 
"03","02","37085","Harnett NC"," "," ",78.792291,35.358507,67822,0.033482,1 
"11","11","37087","Haywood NC"," "," ",82.939084,35.514335,46942,0.023781,1 
"11","10","37089","Henderson NC"," "," ",82.484345,35.417803,6813,0.010675,0.098333 
"11","11","37089","Henderson NC"," "," ",82.474527,35.326896,62472,0.031649,0.901667 
"01","01","37091","Hertford NC"," "," ",77.013337,36.350819,22523,0.001127,1 
"08","08","37093","Hoke NC"," "," ",79.218806,34.980608,22856,0.003464,1 
"01","03","37095","Hyde NC"," "," ",76.202381,35.440951,5411,0.00533,1 
"09","08","37097","Iredell NC"," "," ",80.795981,35.607714,11172,0.071447,0.120218 
"09","10","37097","Iredell NC"," "," ",80.892031,35.778266,60613,0.124531,0.652236 
"09","12","37097","Iredell NC"," "," ",80.850562,35.716226,21146,0.068018,0.227545 
"11","11","37099","Jackson NC"," "," ",83.203394,35.341676,26846,0.013601,1 
"02","02","37101","Johnston NC"," "," ",78.243466,35.697066,5086,0.000263,0.062554 
"03","02","37101","Johnston NC"," "," ",78.3838,35.522702,76220,0.037628,0.937446 
"03","01","37103","Jones NC"," "," ",77.283424,35.040961,4303,0.009624,0.457085 
"03","03","37103","Jones NC"," "," ",77.406436,35.004393,5111,0.000361,0.542914 
"03","02","37105","Lee NC"," "," ",79.171171,35.463979,41374,0.020425,1 
"01","01","37107","Lenoir NC"," "," ",77.605519,35.292561,26624,0.001332,0.464853 
"01","03","37107","Lenoir NC"," "," ",77.632705,35.240651,30650,0.030189,0.535147 
"09","10","37109","Lincoln NC"," "," ",81.203708,35.481215,50319,0.103382,1 
"11","10","37111","McDowell NC"," "," ",82.046557,35.610952,8755,0.013717,0.245369 
"11","11","37111","McDowell NC"," "," ",82.018348,35.68958,26926,0.013641,0.754631 
"11","11","37113","Macon NC"," "," ",83.377846,35.157684,23499,0.011905,1 
"11","11","37115","Madison NC"," "," ",82.645769,35.845541,16953,0.008589,1 
"01","01","37117","Martin NC"," "," ",77.161063,35.864658,17642,0.000882,0.703485 
"01","03","37117","Martin NC"," "," ",77.00905,35.784056,7436,0.007324,0.296515 
"09","08","37119","Mecklenburg NC"," "," ",80.759739,35.380648,3077,0.019678,0.006016 
"09","09","37119","Mecklenburg NC"," "," ",80.801648,35.189748,346167,0.050803,0.676857 
"09","12","37119","Mecklenburg NC"," "," ",80.840868,35.241154,162189,0.521698,0.317127 
"11","10","37121","Mitchell NC"," "," ",82.118346,35.964268,14433,0.022614,1 
"08","08","37123","Montgomery NC"," "," ",79.878544,35.331246,23346,0.003538,1 
"03","02","37125","Moore NC"," "," ",79.264287,35.302369,4885,0.002412,0.082778 
"03","08","37125","Moore NC"," "," ",79.456953,35.380521,7283,0.041578,0.123413 
"08","02","37125","Moore NC"," "," ",79.433967,35.18869,38928,0.342369,0.659651 
"08","08","37125","Moore NC"," "," ",79.637147,35.415168,7917,0.0012,0.134157 
"02","01","37127","Nash NC"," "," ",77.828557,35.988906,15831,0.01057,0.206463 
"02","02","37127","Nash NC"," "," ",77.930944,35.93854,60846,0.003148,0.793536 
"07","01","37129","New Hanover NC"," "," ",77.930531,34.241335,22509,0.081771,0.187132 
"07","07","37129","New Hanover NC"," "," ",77.879585,34.208455,97775,0.012173,0.812868 
"01","01","37131","Northampton NC"," "," ",77.420638,36.427544,20798,0.00104,1 
"03","03","37133","Onslow NC"," "," ",77.408638,34.779331,57490,0.004059,0.383681 
"03","07","37133","Onslow NC"," "," ",77.390893,34.70014,92348,0.101901,0.616319 
"04","04","37135","Orange NC"," "," ",79.080574,35.968864,91015,0.007058,0.969782 
"04","12","37135","Orange NC"," "," ",79.050567,36.199135,2836,0.007584,0.030218 
"01","03","37137","Pamlico NC"," "," ",76.768273,35.113072,11372,0.011201,1 
"01","01","37139","Pasquotank NC"," "," ",76.240458,36.295163,15833,0.000792,0.505879 
"01","03","37139","Pasquotank NC"," "," ",76.248736,36.294937,15465,0.015232,0.494121 
"03","01","37141","Pender NC"," "," ",78.013188,34.594018,6865,0.015354,0.237914 
"03","03","37141","Pender NC"," "," ",77.894249,34.497927,15718,0.00111,0.544724 
"03","07","37141","Pender NC"," "," ",77.667221,34.382178,6272,0.006921,0.217363 
"01","01","37143","Perquimans NC"," "," ",76.434342,36.190467,10447,0.000523,1 
"02","05","37145","Person NC"," "," ",78.975344,36.384171,30180,0.160391,1 
"01","01","37147","Pitt NC"," "," ",77.415635,35.598408,59953,0.002999,0.555511 
"01","03","37147","Pitt NC"," "," ",77.34984,35.566707,47971,0.04725,0.444489 
"11","10","37149","Polk NC"," "," ",82.177661,35.370054,1364,0.002137,0.094617 
"11","11","37149","Polk NC"," "," ",82.181905,35.241507,13052,0.006612,0.905383 
"04","06","37151","Randolph NC"," "," ",79.829854,35.769379,106546,0.094724,1 
"08","08","37153","Richmond NC"," "," ",79.739744,34.941222,44518,0.006747,1 
"07","07","37155","Robeson NC"," "," ",79.090918,34.620956,81548,0.010153,0.775326 
"07","08","37155","Robeson NC"," "," ",79.129716,34.80365,23631,0.046048,0.224674 
"05","05","37157","Rockingham NC"," "," ",79.767153,36.409957,86064,0.007707,1 
"08","06","37159","Rowan NC"," "," ",80.44712,35.609111,35620,0.140605,0.322047 
"08","08","37159","Rowan NC"," "," ",80.587837,35.594147,51961,0.007875,0.469789 
"08","12","37159","Rowan NC"," "," ",80.483906,35.701895,23024,1,0.208164 
"11","10","37161","Rutherford NC"," "," ",81.978487,35.449386,9283,0.014545,0.163094 
"11","11","37161","Rutherford NC"," "," ",81.871893,35.326551,47635,0.024132,0.836905 
"03","03","37163","Sampson NC"," "," ",78.387044,35.018431,47297,0.003339,1 
"08","08","37165","Scotland NC"," "," ",79.480508,34.783354,33754,0.005115,1 
"08","08","37167","Stanly NC"," "," ",80.238583,35.324309,51765,0.007845,1 
"05","05","37169","Stokes NC"," "," ",80.268177,36.351756,37223,0.003333,1 
"05","05","37171","Surry NC"," "," ",80.656438,36.435603,61704,0.005526,1 
"11","11","37173","Swain NC"," "," ",83.410611,35.443707,11268,0.005709,1 
"11","11","37175","Transylvania NC"," "," ",82.745757,35.213456,25520,0.012929,1 
"01","03","37177","Tyrrell NC"," "," ",76.237515,35.897871,3856,0.003798,1 
"08","08","37179","Union NC"," "," ",80.570747,35.001778,84211,0.012762,1 
"02","01","37181","Vance NC"," "," ",78.395223,36.359656,20131,0.013441,0.517612 
"02","02","37181","Vance NC"," "," ",78.411349,36.298623,18761,0.000971,0.482387 
"04","02","37183","Wake NC"," "," ",78.700439,36.051071,767,0.001852,0.001812 
"04","04","37183","Wake NC"," "," ",78.653408,35.797681,422613,0.032772,0.998188 
"02","01","37185","Warren NC"," "," ",78.137916,36.408818,17265,0.011527,1 
"01","01","37187","Washington NC"," "," ",76.648453,35.866522,13997,0.0007,1 
"10","05","37189","Watauga NC"," "," ",81.688571,36.220596,36952,0.219168,1 
"03","01","37191","Wayne NC"," "," ",77.868606,35.1751,131,0.000293,0.001252 
"03","03","37191","Wayne NC"," "," ",77.988542,35.364397,104535,0.00738,0.998748 
"05","05","37193","Wilkes NC"," "," ",81.180085,36.134577,16190,0.00145,0.272591 
"05","10","37193","Wilkes NC"," "," ",81.115663,36.214121,43203,0.33627,0.727409 
"02","01","37195","Wilson NC"," "," ",77.881163,35.723896,30423,0.020312,0.460529 
"02","02","37195","Wilson NC"," "," ",77.959216,35.722749,35638,0.001844,0.539471 
"08","10","37197","Yadkin NC"," "," ",80.655602,36.182982,22393,0.027254,0.734486 
"09","10","37197","Yadkin NC"," "," ",80.743605,36.11798,8095,0.016631,0.265514 
"11","11","37199","Yancey NC"," "," ",82.29027,35.912186,15419,0.007811,1 
"00","00","38001","Adams ND"," "," ",102.62725,46.037917,3174,0.00089,1 
"00","00","38003","Barnes ND"," "," ",98.03239,46.925737,12545,0.003517,1 
"00","00","38005","Benson ND"," "," ",99.217988,48.040331,7198,0.002018,1 
"00","00","38007","Billings ND"," "," ",103.290289,47.024885,1108,0.000311,1 
"00","00","38009","Bottineau ND"," "," ",100.664245,48.814637,8011,0.002246,1 
"00","00","38011","Bowman ND"," "," ",103.39183,46.165952,3596,0.001008,1 
"00","00","38013","Burke ND"," "," ",102.530077,48.782345,3002,0.000842,1 
"00","00","38015","Burleigh ND"," "," ",100.761039,46.819494,60131,0.016856,1 
"00","00","38017","Cass ND"," "," ",96.860025,46.875025,102874,0.028838,1 
"00","00","38019","Cavalier ND"," "," ",98.429569,48.76034,6064,0.0017,1 
"00","00","38021","Dickey ND"," "," ",98.360028,46.08335,6107,0.001712,1 
"00","00","38023","Divide ND"," "," ",103.351595,48.872505,2899,0.000813,1 
"00","00","38025","Dunn ND"," "," ",102.614796,47.309435,4005,0.001123,1 
"00","00","38027","Eddy ND"," "," ",99.059021,47.70899,2951,0.000827,1 
"00","00","38029","Emmons ND"," "," ",100.203851,46.260065,4830,0.001354,1 
"00","00","38031","Foster ND"," "," ",99.012373,47.461268,3983,0.001117,1 
"00","00","38033","Golden Valley ND"," "," ",103.959865,46.892084,2108,0.000591,1 
"00","00","38035","Grand Forks ND"," "," ",97.152099,47.914795,70683,0.019814,1 
"00","00","38037","Grant ND"," "," ",101.698677,46.381265,3549,0.000995,1 
"00","00","38039","Griggs ND"," "," ",98.193887,47.451722,3303,0.000926,1 
"00","00","38041","Hettinger ND"," "," ",102.517343,46.440908,3445,0.000966,1 
"00","00","38043","Kidder ND"," "," ",99.807731,46.947735,3332,0.000934,1 
"00","00","38045","LaMoure ND"," "," ",98.526066,46.412303,5383,0.001509,1 
"00","00","38047","Logan ND"," "," ",99.517986,46.493936,2847,0.000798,1 
"00","00","38049","McHenry ND"," "," ",100.659375,48.189337,6528,0.00183,1 
"00","00","38051","McIntosh ND"," "," ",99.487942,46.134083,4021,0.001127,1 
"00","00","38053","McKenzie ND"," "," ",103.295158,47.80591,6383,0.001789,1 
"00","00","38055","McLean ND"," "," ",101.19467,47.525791,10457,0.002931,1 
"00","00","38057","Mercer ND"," "," ",101.707341,47.2986,9808,0.002749,1 
"00","00","38059","Morton ND"," "," ",101.057255,46.813703,23700,0.006644,1 
"00","00","38061","Mountrail ND"," "," ",102.352557,48.136861,7021,0.001968,1 
"00","00","38063","Nelson ND"," "," ",98.20511,47.91617,4410,0.001236,1 
"00","00","38065","Oliver ND"," "," ",101.328643,47.121912,2381,0.000667,1 
"00","00","38067","Pembina ND"," "," ",97.579926,48.783921,9238,0.00259,1 
"00","00","38069","Pierce ND"," "," ",99.98514,48.323426,5052,0.001416,1 
"00","00","38071","Ramsey ND"," "," ",98.827391,48.152655,12681,0.003555,1 
"00","00","38073","Ransom ND"," "," ",97.658658,46.483602,5921,0.00166,1 
"00","00","38075","Renville ND"," "," ",101.555392,48.729131,3160,0.000886,1 
"00","00","38077","Richland ND"," "," ",96.76896,46.25352,18148,0.005087,1 
"00","00","38079","Rolette ND"," "," ",99.818077,48.831692,12772,0.00358,1 
